condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,0,47,999,0.33113983273506165,0.3318086862564087,0.2579089105129242,0.2531839609146118,1.0127358436584473,0.2411588728427887,time_out,0.5770000219345093,2.7250001430511475,0.09291154146194458
uniform,0,0,48,999,0.2992907464504242,0.2999914586544037,0.2950992286205292,0.2925633192062378,1.1702532768249512,0.2599804103374481,time_out,0.565250039100647,3.0,0.0975211039185524
uniform,0,0,49,999,0.21893244981765747,0.21971352398395538,0.2750539183616638,0.2749299108982086,1.0997196435928345,0.25632211565971375,time_out,0.5950000286102295,2.75,0.09997451305389404
uniform,0,0,50,999,0.1586659699678421,0.15950731933116913,0.23733364045619965,0.23728638887405396,0.9491455554962158,0.2419167160987854,time_out,0.6122499704360962,2.5500001907348633,0.09305348247289658
uniform,0,0,51,999,0.25293925404548645,0.2536863088607788,0.2620130181312561,0.25908058881759644,1.0363223552703857,0.25167450308799744,time_out,0.5964999794960022,2.700000047683716,0.09595577418804169
uniform,0,0,52,999,0.19900234043598175,0.19980335235595703,0.2182653695344925,0.21818210184574127,0.8727284073829651,0.23650455474853516,time_out,0.6349999904632568,2.3249998092651367,0.09384176880121231
uniform,0,0,53,999,0.3832654654979706,0.38388222455978394,0.17363432049751282,0.1725321114063263,0.6901284456253052,0.22354480624198914,time_out,0.656999945640564,2.049999952316284,0.08416200429201126
uniform,0,0,54,999,0.1626642644405365,0.16350160539150238,0.22488920390605927,0.22383219003677368,0.8953287601470947,0.2383158951997757,time_out,0.6234999895095825,2.3874998092651367,0.09375171363353729
uniform,0,0,55,999,0.4721790850162506,0.47270694375038147,0.13436898589134216,0.13241365551948547,0.5296546220779419,0.20861467719078064,time_out,0.6779999732971191,1.8375000953674316,0.07206185162067413
uniform,0,0,56,999,0.27782291173934937,0.278545081615448,0.196107417345047,0.1955994963645935,0.782397985458374,0.2294331043958664,time_out,0.6455000042915344,2.112499952316284,0.09259147942066193
uniform,0,0,57,999,0.3796032965183258,0.38022372126579285,0.16067299246788025,0.15675462782382965,0.6270185112953186,0.21905449032783508,time_out,0.6702500581741333,1.8875000476837158,0.08304880559444427
uniform,0,0,58,999,0.30346089601516724,0.30415746569633484,0.17866292595863342,0.1781742423772812,0.7126969695091248,0.2283838838338852,time_out,0.655750036239624,2.0,0.0890871211886406
uniform,0,0,59,999,0.2843332588672638,0.2850489318370819,0.2446468323469162,0.23933246731758118,0.9573298692703247,0.24049285054206848,time_out,0.6127499938011169,2.5999999046325684,0.0920509546995163
uniform,0,0,60,999,0.6834181547164917,0.6837347745895386,0.16705957055091858,0.15285609662532806,0.6114243865013123,0.19906765222549438,time_out,0.6484999656677246,1.6124999523162842,0.09479448199272156
uniform,0,0,61,999,0.1766321361064911,0.17745551466941833,0.25120997428894043,0.25074338912963867,1.0029735565185547,0.24930021166801453,time_out,0.6030000448226929,2.612499952316284,0.09597833454608917
uniform,0,0,62,999,0.42266470193862915,0.42324206233024597,0.3496546447277069,0.34949350357055664,1.3979740142822266,0.277188777923584,time_out,0.5385000109672546,3.375,0.10355363041162491
uniform,0,0,63,999,0.21196117997169495,0.21274922788143158,0.2839846909046173,0.2838376462459564,1.1353505849838257,0.2594873607158661,time_out,0.581250011920929,3.0,0.09461254626512527
uniform,0,0,64,999,0.21093033254146576,0.21171942353248596,0.2829796373844147,0.2828767001628876,1.1315068006515503,0.25786107778549194,time_out,0.593250036239624,2.8499999046325684,0.09925498813390732
uniform,0,0,65,999,0.36503005027770996,0.3656650185585022,0.3296651542186737,0.3294485807418823,1.3177943229675293,0.2684825360774994,time_out,0.5397499799728394,3.200000047683716,0.10295268148183823
uniform,0,0,66,999,0.39662957191467285,0.39723294973373413,0.16050556302070618,0.1585097759962082,0.6340391039848328,0.21857227385044098,time_out,0.6635000109672546,1.9874999523162842,0.0797533467411995
uniform,0,0,67,999,0.2683676779270172,0.26909932494163513,0.19075559079647064,0.1892598271369934,0.7570393085479736,0.22902746498584747,time_out,0.6394999623298645,2.174999952316284,0.0870160162448883
uniform,0,0,68,999,0.27528467774391174,0.2760094106197357,0.3054303228855133,0.3053164780139923,1.2212659120559692,0.2616644501686096,time_out,0.5472500324249268,3.0625,0.09969517588615417
uniform,0,0,69,999,0.15031258761882782,0.1511622816324234,0.2416914701461792,0.24146397411823273,0.9658558964729309,0.24523743987083435,time_out,0.6115000247955322,2.549999952316284,0.09469175338745117
