step,bin_idx,weight,mean_reward,n_samples,n_falls,mean_ep_len,mean_vx_at_term,r_en
2112,1,0.125000,0.365690,234,234,76.021,0.450215,0.000000
2112,2,0.125000,0.031392,255,255,47.800,0.537529,0.000000
2112,3,0.125000,0.000420,243,243,37.621,0.536964,0.000000
2112,4,0.125000,0.000000,253,253,32.945,0.506606,0.000000
2112,5,0.125000,0.000000,212,212,29.769,0.481002,0.000000
2112,6,0.125000,0.000000,239,239,27.854,0.426089,0.000000
2112,7,0.125000,0.000000,197,197,26.508,0.388011,0.000000
2160,0,0.125000,0.833351,148,138,384.770,0.406404,0.000000
2160,1,0.125000,0.363422,315,315,80.076,0.467349,0.000000
2160,2,0.125000,0.028792,221,221,44.095,0.528744,0.000000
2160,3,0.125000,0.000333,272,272,35.989,0.539801,0.000000
2160,4,0.125000,0.000000,208,208,31.721,0.511292,0.000000
2160,5,0.125000,0.000000,203,203,28.995,0.479476,0.000000
2160,6,0.125000,0.000000,220,220,26.495,0.408354,0.000000
2160,7,0.125000,0.000000,225,225,25.493,0.369310,0.000000
2208,0,0.125000,0.847914,137,127,419.737,0.342559,0.000000
2208,1,0.125000,0.380800,163,163,72.239,0.431721,0.000000
2208,2,0.125000,0.031509,210,210,45.567,0.521356,0.000000
2208,3,0.125000,0.000327,180,180,37.567,0.522898,0.000000
2208,4,0.125000,0.000001,231,231,32.736,0.510507,0.000000
2208,5,0.125000,0.000000,219,219,29.580,0.457780,0.000000
2208,6,0.125000,0.000000,187,187,27.422,0.418813,0.000000
2208,7,0.125000,0.000000,194,194,25.758,0.392552,0.000000
2256,0,0.125000,0.821233,72,59,481.306,0.408957,0.000000
2256,1,0.125000,0.367200,143,143,81.622,0.420397,0.000000
2256,2,0.125000,0.029964,195,195,49.272,0.508222,0.000000
2256,3,0.125000,0.000455,201,201,39.468,0.549593,0.000000
2256,4,0.125000,0.000001,191,191,33.455,0.529427,0.000000
2256,5,0.125000,0.000000,207,207,29.908,0.475563,0.000000
2256,6,0.125000,0.000000,172,172,27.529,0.414806,0.000000
