condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,0,42,999,0.7941634058952332,0.7943692803382874,0.07640384137630463,0.05170952156186104,0.20683808624744415,0.1707959771156311,time_out,0.8387500047683716,1.662500023841858,0.03110347129404545
uniform,0,0,43,999,0.7727433443069458,0.7729706168174744,0.09131230413913727,0.058841317892074585,0.23536527156829834,0.17152367532253265,time_out,0.7702499628067017,2.0374999046325684,0.02887917496263981
uniform,0,0,44,999,0.8400201797485352,0.8401802182197571,0.07166249305009842,0.04025174677371979,0.16100698709487915,0.16697247326374054,time_out,0.8272500038146973,1.9124999046325684,0.02104666642844677
uniform,0,0,45,999,0.7346512079238892,0.734916627407074,0.0898742526769638,0.06797973811626434,0.2719189524650574,0.16946817934513092,time_out,0.7619999647140503,2.2125000953674316,0.030725304037332535
uniform,0,0,46,999,0.7692434191703796,0.76947420835495,0.0825023353099823,0.062424562871456146,0.24969825148582458,0.1698428839445114,time_out,0.812000036239624,2.075000047683716,0.030084125697612762
uniform,0,0,47,999,0.7759500741958618,0.7761741876602173,0.08734507858753204,0.05645793676376343,0.2258317470550537,0.16911737620830536,time_out,0.7979999780654907,2.4499998092651367,0.023044057190418243
uniform,0,0,48,999,0.7695643305778503,0.769794762134552,0.09338872134685516,0.05879329517483711,0.23517318069934845,0.17425118386745453,time_out,0.7557500004768372,2.2875001430511475,0.025701984763145447
uniform,0,0,49,999,0.7806447148323059,0.7808641195297241,0.07936807721853256,0.05508919432759285,0.2203567773103714,0.16991080343723297,time_out,0.8044999837875366,2.3374998569488525,0.023567570373415947
uniform,0,0,50,999,0.7153804302215576,0.7156651020050049,0.09615001082420349,0.07214449346065521,0.28857797384262085,0.17453671991825104,time_out,0.7592500448226929,2.5625,0.028153948485851288
uniform,0,0,51,999,0.7586183547973633,0.7588597536087036,0.08264625817537308,0.060668326914310455,0.24267330765724182,0.1740647256374359,time_out,0.7599999904632568,2.3125,0.026234952732920647
uniform,0,0,52,999,0.7803450226783752,0.7805647253990173,0.0801892876625061,0.055466946214437485,0.22186778485774994,0.17545461654663086,time_out,0.7900000214576721,2.075000047683716,0.026731057092547417
uniform,0,0,53,999,0.724812388420105,0.7250876426696777,0.09838110208511353,0.07069982588291168,0.28279930353164673,0.17605185508728027,time_out,0.7444999814033508,2.2874999046325684,0.030907029286026955
uniform,0,0,54,999,0.795832633972168,0.7960368394851685,0.07341865450143814,0.05129192769527435,0.2051677107810974,0.1750050038099289,time_out,0.8025000095367432,1.9750001430511475,0.025970594957470894
uniform,0,0,55,999,0.6924415230751038,0.6927491426467896,0.09657822549343109,0.07738977670669556,0.3095591068267822,0.1760639101266861,time_out,0.7442499995231628,2.5625,0.030200889334082603
uniform,0,0,56,999,0.8081754446029663,0.8083673119544983,0.07582012563943863,0.04820631816983223,0.19282527267932892,0.1757836937904358,time_out,0.8037500381469727,1.7000000476837158,0.028356656432151794
uniform,0,0,57,999,0.7063437104225159,0.706637442111969,0.09273099154233932,0.07386031001806259,0.29544124007225037,0.17010398209095,time_out,0.783750057220459,2.3874998092651367,0.030936257913708687
uniform,0,0,58,999,0.7308441400527954,0.7311133146286011,0.0897359699010849,0.06787225604057312,0.2714890241622925,0.17465846240520477,time_out,0.7889999747276306,2.0,0.03393612802028656
uniform,0,0,59,999,0.7747973799705505,0.7750226259231567,0.08919255435466766,0.06353135406970978,0.2541254162788391,0.1816578209400177,time_out,0.8307499885559082,1.7999999523162842,0.03529519587755203
uniform,0,0,60,999,0.7796720862388611,0.7798924446105957,0.07059992849826813,0.055332209914922714,0.22132883965969086,0.17056438326835632,time_out,0.8372499942779541,1.9124999046325684,0.02893187664449215
uniform,0,0,61,999,0.8179336786270142,0.818115770816803,0.07556164264678955,0.046717122197151184,0.18686848878860474,0.17090636491775513,time_out,0.8475000262260437,1.9625000953674316,0.02380490116775036
uniform,0,0,62,999,0.7336129546165466,0.7338793873786926,0.08623921126127243,0.07078574597835541,0.28314298391342163,0.17320510745048523,time_out,0.7905000448226929,2.299999952316284,0.030776411294937134
uniform,0,0,63,889,0.8232383131980896,0.8428589105606079,0.07943689823150635,0.05214321240782738,0.2085728496313095,0.18162955343723297,bad_orientation,0.7915730476379395,1.6292134523391724,0.03200514614582062
